method,dataset,seed,bidirectional_chamfer,eps_stop,eval_eps_used,gen_chamfer,gen_manifold_dist,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_manifold_dist,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual
vae,2d_looped_spiro,271,0.18936295807361603,0.18016396462917328,0.18016396462917328,0.15343019366264343,0.06820221245288849,0.08630768954753876,0.28027674555778503,0.10305526852607727,0.35792821645736694,1024.0,4096.0,0.11330178759200842,0.08954159170389175,0.010928554460406303,0.34498480243161095,0.7773972602739726,0.10240577161312103,1.0,0.5391517281532288,0.12265922874212265
vae,2d_looped_spiro,509,0.1248980313539505,0.22366267442703247,0.22366267442703247,0.1331196427345276,0.08399127423763275,0.04614377021789551,0.10278025269508362,0.07875426113605499,0.3459663689136505,1024.0,4096.0,0.15019762845849802,0.09185019135475159,0.009509549476206303,0.3140794223826715,0.867109634551495,0.07815209776163101,1.0,0.5337450504302979,0.19548386335372925
vae,2d_looped_spiro,877,0.08729083836078644,0.12631386518478394,0.12631386518478394,0.08069051802158356,0.03699082136154175,0.04411318153142929,0.13830341398715973,0.04317765682935715,0.1165287122130394,1024.0,4096.0,0.06013655462184874,0.056830767542123795,0.004538345150649548,0.49223946784922396,0.7708333333333334,0.04224948585033417,1.0,0.3786032795906067,0.09736138582229614
vae,2d_looped_spiro,1123,0.1264268159866333,0.11806082725524902,0.11806082725524902,0.11464516073465347,0.05240883678197861,0.06290546804666519,0.12962697446346283,0.0635213553905487,0.12966427206993103,1024.0,4096.0,0.06666666666666667,0.062221720814704895,0.0033149966038763523,0.4641350210970464,0.7692307692307693,0.06295730173587799,1.0,0.3986063301563263,0.06785334646701813
vae,2d_planar_arm_line_n2,173,0.2756626605987549,0.30178219079971313,0.30178219079971313,0.5437189936637878,0.5074449181556702,0.036485832184553146,0.12583567202091217,0.23917683959007263,1.3925323486328125,1024.0,4096.0,0.1782828282828283,0.16287705302238464,0.018286943435668945,0.13054187192118227,0.7794117647058824,0.23907923698425293,1.0,0.6499834656715393,0.22839093208312988
vae,2d_planar_arm_line_n2,271,0.4936160445213318,0.5083051323890686,0.5083051323890686,0.6518186330795288,0.6112402677536011,0.04008999839425087,0.1409754902124405,0.4535260498523712,1.8363831043243408,1024.0,4096.0,0.32955118507312153,0.3039604127407074,0.05496104061603546,0.08409250175192712,0.9230769230769231,0.45344388484954834,1.0,0.7686089277267456,0.30886512994766235
vae,2d_planar_arm_line_n2,509,0.40477752685546875,0.3721613585948944,0.3721613585948944,0.6703059673309326,0.6237383484840393,0.04513914883136749,0.1292407214641571,0.35963839292526245,1.4826751947402954,1024.0,4096.0,0.23295597484276728,0.272809773683548,0.02883918583393097,0.10097087378640776,0.859504132231405,0.3595043420791626,1.0,0.7551093101501465,0.326074481010437
vae,2d_planar_arm_line_n2,877,0.3943118751049042,0.21888715028762817,0.21888715028762817,0.6962056159973145,0.6519957780838013,0.040878623723983765,0.10894834250211716,0.3534332513809204,1.8254966735839844,1024.0,4096.0,0.11298439859084046,0.14615485072135925,0.012549687176942825,0.16697588126159554,0.7377049180327869,0.35329964756965637,1.0,0.7710411548614502,0.38523560762405396
vae,2d_planar_arm_line_n2,1123,0.40896981954574585,0.3613165020942688,0.3613165020942688,0.7041183710098267,0.6220523715019226,0.06743204593658447,0.2293594628572464,0.3415377736091614,1.4707962274551392,1024.0,4096.0,0.2120983935742972,0.2892889380455017,0.03112683817744255,0.0894396551724138,0.7410714285714286,0.34149372577667236,1.0,0.7897024154663086,0.333341121673584
vae,2d_sparse_sine,173,0.14479734003543854,0.06527300179004669,0.06527300179004669,0.11232723295688629,0.024646010249853134,0.09054190665483475,0.4845139682292938,0.05425543338060379,0.26790034770965576,1024.0,4096.0,0.00487012987012987,0.03277986869215965,0.0012694660108536482,0.9154929577464789,0.4875,0.053065426647663116,1.0,0.31854313611984253,0.05892239511013031
vae,2d_sparse_sine,271,0.07655511051416397,0.06746502965688705,0.06746502965688705,0.05981355160474777,0.010955579578876495,0.046579137444496155,0.30949029326438904,0.029975973069667816,0.17343123257160187,1024.0,4096.0,0.0008134490238611713,0.02722015418112278,0.001046987483277917,0.9855072463768116,0.5,0.028444625437259674,1.0,0.3676033616065979,0.06708373129367828
vae,2d_sparse_sine,509,0.05349390208721161,0.08861897140741348,0.08861897140741348,0.04069250822067261,0.011621545068919659,0.028135089203715324,0.10447786003351212,0.025358811020851135,0.06833931058645248,1024.0,4096.0,0.005901287553648069,0.03812990337610245,0.002499708905816078,0.8976744186046511,0.5244565217391305,0.023801803588867188,1.0,0.3379036784172058,0.07752120494842529
vae,2d_sparse_sine,877,0.10441184043884277,0.10225383192300797,0.10225383192300797,0.08815491199493408,0.039711982011795044,0.04949663579463959,0.1342170238494873,0.054915208369493484,0.1254803091287613,1024.0,4096.0,0.033861865090029565,0.05962635949254036,0.0024395703803747892,0.6793893129770993,0.712,0.05430283769965172,1.0,0.3315666913986206,0.061903417110443115
vae,2d_sparse_sine,1123,0.05662074685096741,0.07896478474140167,0.07896478474140167,0.04583170264959335,0.015469221398234367,0.029833992943167686,0.10774984955787659,0.02678675577044487,0.07709284126758575,1024.0,4096.0,0.00321285140562249,0.034305356442928314,0.0013686843449249864,0.953125,0.6759002770083102,0.02573147416114807,1.0,0.33183184266090393,0.07485069334506989
vae,2d_square,173,0.0476468950510025,0.16646304726600647,0.16646304726600647,0.041194841265678406,0.018099574372172356,0.024350222200155258,0.08058133721351624,0.023296672850847244,0.07164482027292252,1024.0,4096.0,0.1855751513556199,0.06560026854276657,0.005195582285523415,0.265625,0.8585858585858586,0.022178523242473602,1.0,0.2884962558746338,0.13822227716445923
vae,2d_square,271,0.06462150812149048,0.11437756568193436,0.11437756568193436,0.09785856306552887,0.07043732702732086,0.030550900846719742,0.10565008968114853,0.034070611000061035,0.07472968846559525,1024.0,4096.0,0.09971211724679403,0.047351304441690445,0.0030959483701735735,0.37438423645320196,0.8290909090909091,0.033202871680259705,1.0,0.3587816059589386,0.06887982785701752
vae,2d_square,509,0.12782087922096252,0.18793685734272003,0.18793685734272003,0.14878436923027039,0.09246192127466202,0.057184793055057526,0.20749899744987488,0.0706360787153244,0.2888302505016327,1024.0,4096.0,0.18260188087774296,0.08382230252027512,0.010810067877173424,0.22676991150442477,0.7649253731343284,0.06996309757232666,1.0,0.440107524394989,0.13767889142036438
vae,2d_square,877,0.052649568766355515,0.06055467948317528,0.06055467948317528,0.03704294189810753,0.018229780718684196,0.01861647143959999,0.07656937837600708,0.034033097326755524,0.12306281924247742,1024.0,4096.0,0.022076215505913273,0.02295207418501377,0.0006242141826078296,0.7263843648208469,0.7663230240549829,0.03282977640628815,1.0,0.3877248764038086,0.061856966465711594
vae,2d_square,1123,0.07500997185707092,0.08135566115379333,0.08135566115379333,0.0639355331659317,0.03385883569717407,0.030514374375343323,0.10103628039360046,0.0444955974817276,0.14716795086860657,1024.0,4096.0,0.05913134484563056,0.04100840166211128,0.002035107696428895,0.4419753086419753,0.6532846715328468,0.04385385662317276,1.0,0.41467389464378357,0.05883350223302841
vae,3d_planar_arm_line_n3,173,0.2308235913515091,0.303447425365448,0.303447425365448,0.24289825558662415,0.2328479290008545,0.01004115678369999,0.02115398459136486,0.22078242897987366,0.925853967666626,1024.0,4096.0,0.15522917194226388,0.16139551997184753,0.021219011396169662,0.14979195561719832,0.7346938775510204,0.22056569159030914,1.0,0.5469232797622681,0.3143683671951294
vae,3d_planar_arm_line_n3,271,0.37034058570861816,0.30948713421821594,0.30948713421821594,0.5488155484199524,0.5340831279754639,0.013586963526904583,0.03179287910461426,0.3567536175251007,1.4349591732025146,1024.0,4096.0,0.17690169320192065,0.23050564527511597,0.02427011728286743,0.11392405063291139,0.6474820143884892,0.35662493109703064,1.0,0.7110452651977539,0.32158875465393066
vae,3d_planar_arm_line_n3,509,0.21577951312065125,0.30830830335617065,0.30830830335617065,0.23585259914398193,0.22391025722026825,0.009823944419622421,0.0220450721681118,0.20595556497573853,0.7369078397750854,1024.0,4096.0,0.13361960090932054,0.17739005386829376,0.023436639457941055,0.15764331210191082,0.7226277372262774,0.20569084584712982,1.0,0.5963549017906189,0.2957000732421875
vae,3d_planar_arm_line_n3,877,0.28803181648254395,0.2880079448223114,0.2880079448223114,0.4197273254394531,0.40598824620246887,0.012166546657681465,0.03197551146149635,0.27586525678634644,1.135867714881897,1024.0,4096.0,0.14920474627619287,0.21099309623241425,0.021589495241642,0.12314540059347182,0.6148148148148148,0.275748074054718,1.0,0.6322691440582275,0.3287174105644226
vae,3d_planar_arm_line_n3,1123,0.2913946807384491,0.2366449385881424,0.2366449385881424,0.3225230574607849,0.3102671802043915,0.011463847942650318,0.026962462812662125,0.27993083000183105,1.0857925415039062,1024.0,4096.0,0.13926940639269406,0.19389404356479645,0.015871673822402954,0.16055045871559634,0.6818181818181818,0.27981144189834595,1.0,0.6217927932739258,0.2081620842218399
vae,3d_spatial_arm_circle_n3,173,0.03962598368525505,0.1963401585817337,0.1963401585817337,0.03809662163257599,0.030149485915899277,0.007817491888999939,0.015455188229680061,0.03180849179625511,0.04026651382446289,1024.0,4096.0,0.06438188494492043,0.1287572830915451,0.009821002371609211,0.03663003663003663,0.9090909090909091,0.03093332052230835,1.0,0.6957670450210571,0.11042514443397522
vae,3d_spatial_arm_circle_n3,271,0.04873257875442505,0.21729373931884766,0.21729373931884766,0.056021105498075485,0.0433165617287159,0.012503920122981071,0.019910404458642006,0.03622865676879883,0.15129044651985168,1024.0,4096.0,0.09716103768967205,0.13848121464252472,0.021364793181419373,0.022167487684729065,0.9,0.035363346338272095,1.0,0.512234091758728,0.16155759990215302
vae,3d_spatial_arm_circle_n3,509,0.17487820982933044,0.8163638710975647,0.8163638710975647,0.18063586950302124,0.13649481534957886,0.04522116482257843,0.08435938507318497,0.12965704500675201,0.34963226318359375,1024.0,4096.0,0.5582476749877631,0.35449469089508057,0.3204810321331024,0.004364906154517678,1.0,0.12942209839820862,1.0,0.5187052488327026,0.28583502769470215
vae,3d_spatial_arm_circle_n3,877,0.04262574762105942,0.14998981356620789,0.14998981356620789,0.06025610491633415,0.04651980102062225,0.013862714171409607,0.03407880663871765,0.02876303344964981,0.040138497948646545,1024.0,4096.0,0.044297601566324035,0.09487715363502502,0.04954959452152252,0.042328042328042326,0.8,0.027844607830047607,1.0,0.456630676984787,0.09746259450912476
vae,3d_spatial_arm_circle_n3,1123,0.023927457630634308,0.11749798059463501,0.11749798059463501,0.029591791331768036,0.02357833832502365,0.006006170064210892,0.015077526681125164,0.017921287566423416,0.02622109279036522,1024.0,4096.0,0.024229074889867842,0.07762650400400162,0.0030561303719878197,0.04807692307692308,0.5,0.016448965296149254,1.0,0.7961920499801636,0.0946652889251709
vae,3d_spiral,173,0.05076448619365692,0.09583543241024017,0.09583543241024017,0.04173758625984192,0.02127256989479065,0.02013232186436653,0.03619517758488655,0.03063216432929039,0.042060330510139465,1024.0,4096.0,0.005394801373222168,0.04636962711811066,0.0018652197904884815,0.3888888888888889,0.7777777777777778,0.028649065643548965,1.0,1.0354599952697754,0.0717330127954483
vae,3d_spiral,271,0.049739107489585876,0.1267424076795578,0.1267424076795578,0.03146962821483612,0.016881980001926422,0.014579517766833305,0.030134476721286774,0.03515958786010742,0.09264987707138062,1024.0,4096.0,0.011986301369863013,0.07592156529426575,0.004244829528033733,0.07547169811320754,0.5,0.03282297030091286,1.0,1.0505926609039307,0.09440259635448456
vae,3d_spiral,509,0.09963493794202805,0.10662256926298141,0.10662256926298141,0.09277474880218506,0.05628149211406708,0.036792390048503876,0.08755900710821152,0.06284254789352417,0.18083995580673218,1024.0,4096.0,0.010765842916564718,0.0670894905924797,0.0027625132352113724,0.13725490196078433,0.7777777777777778,0.061555199325084686,1.0,0.9257180690765381,0.08606933057308197
vae,3d_spiral,877,0.06057826429605484,0.11278562247753143,0.11278562247753143,0.04203689098358154,0.02297709695994854,0.01894267648458481,0.03862464800477028,0.04163558781147003,0.15034306049346924,1024.0,4096.0,0.009544787077826725,0.060028526932001114,0.0022808038629591465,0.1875,0.9,0.03940786421298981,1.0,1.053375244140625,0.054556746035814285
vae,3d_spiral,1123,0.103770911693573,0.14917294681072235,0.14917294681072235,0.08475008606910706,0.05320437252521515,0.03166384994983673,0.060142774134874344,0.07210706174373627,0.3849729895591736,1024.0,4096.0,0.018835616438356163,0.0969102531671524,0.004229366779327393,0.08333333333333333,0.875,0.07038843631744385,1.0,0.9006774425506592,0.0729193165898323
vae,3d_twosphere,173,0.14374203979969025,0.11121398210525513,0.11121398210525513,0.10839450359344482,0.04911661148071289,0.057911500334739685,0.14177393913269043,0.08583053946495056,0.16066154837608337,1024.0,4096.0,0.1123991935483871,0.06382511556148529,0.0031302664428949356,0.1647940074906367,0.6875,0.05109601467847824,1.0,0.289930522441864,0.07511544227600098
vae,3d_twosphere,271,0.17409414052963257,0.10888136178255081,0.10888136178255081,0.11786156892776489,0.05620815232396126,0.06118238717317581,0.1403055042028427,0.11291176080703735,0.24612709879875183,1024.0,4096.0,0.09116091664568118,0.06342777609825134,0.003145915688946843,0.18834080717488788,0.672,0.07966122031211853,1.0,0.47672533988952637,0.12154307961463928
vae,3d_twosphere,509,0.16270050406455994,0.13330484926700592,0.13330484926700592,0.13302722573280334,0.06600119918584824,0.06508077681064606,0.1366213858127594,0.09761972725391388,0.17913949489593506,1024.0,4096.0,0.10990673052684648,0.067632295191288,0.0044804587960243225,0.17890772128060264,0.7364341085271318,0.066509909927845,1.0,0.37201422452926636,0.11847098171710968
vae,3d_twosphere,877,0.15800537168979645,0.11499109119176865,0.11499109119176865,0.1106884628534317,0.05244326964020729,0.058562859892845154,0.12942072749137878,0.0994425117969513,0.19179537892341614,1024.0,4096.0,0.08268212755230653,0.06189579889178276,0.003062409581616521,0.2336448598130841,0.7751937984496124,0.06744188815355301,1.0,0.5021160244941711,0.12190299481153488
vae,3d_twosphere,1123,0.19135859608650208,0.14047755300998688,0.14047755300998688,0.13782766461372375,0.06964078545570374,0.06758001446723938,0.16393159329891205,0.1237785816192627,0.343792587518692,1024.0,4096.0,0.12237237237237238,0.07714010775089264,0.0044920179061591625,0.13297872340425532,0.75,0.09336958080530167,1.0,0.44484943151474,0.13799051940441132
vae,3d_torus_surface,173,0.5246375799179077,0.26130780577659607,0.26130780577659607,0.3514048159122467,0.18874436616897583,0.16613267362117767,0.41792571544647217,0.35850492119789124,1.249340534210205,1024.0,4096.0,0.23878326996197718,0.19910205900669098,0.015096529386937618,0.10200190657769304,0.7086092715231788,0.331570565700531,1.0,0.6076023578643799,0.2376886010169983
vae,3d_torus_surface,271,0.42588984966278076,0.2190801501274109,0.2190801501274109,0.28039318323135376,0.1585429459810257,0.12551690638065338,0.2862852215766907,0.3003729581832886,1.053052306175232,1024.0,4096.0,0.15902760192453785,0.1355542540550232,0.011413466185331345,0.15477792732166892,0.782312925170068,0.26966267824172974,1.0,0.6304057240486145,0.3380986452102661
vae,3d_torus_surface,509,0.5549143552780151,0.2581782937049866,0.2581782937049866,0.31993240118026733,0.17435596883296967,0.14513042569160461,0.3584502339363098,0.4097839593887329,1.466719627380371,1024.0,4096.0,0.2312820512820513,0.19745343923568726,0.015230979770421982,0.14258555133079848,0.7653061224489796,0.38496971130371094,1.0,0.6396249532699585,0.24947777390480042
vae,3d_torus_surface,877,0.49048545956611633,0.25967419147491455,0.25967419147491455,0.34023338556289673,0.18837031722068787,0.15632912516593933,0.4187736511230469,0.334156334400177,1.088930368423462,1024.0,4096.0,0.2288544577089154,0.17371153831481934,0.01597006991505623,0.12097560975609756,0.779874213836478,0.3067834973335266,1.0,0.5612494945526123,0.24643057584762573
vae,3d_torus_surface,1123,0.5735418796539307,0.28007784485816956,0.28007784485816956,0.35831278562545776,0.18987928330898285,0.1718367040157318,0.40426352620124817,0.40170514583587646,1.3589900732040405,1024.0,4096.0,0.26570048309178745,0.2236277312040329,0.01763390190899372,0.10300429184549356,0.7361963190184049,0.37698832154273987,1.0,0.605036735534668,0.23736217617988586
vae,3d_vz_2d_ellipse,173,0.2502393424510956,0.19136543571949005,0.19136543571949005,0.2447003722190857,0.12816648185253143,0.11972842365503311,0.4442484974861145,0.13051092624664307,0.6623182892799377,1024.0,4096.0,0.0838662075750123,0.12223619967699051,0.0077395206317305565,0.06830601092896176,0.8333333333333334,0.12995263934135437,1.0,0.5889326333999634,0.1616983711719513
vae,3d_vz_2d_ellipse,271,0.39515364170074463,0.25935834646224976,0.25935834646224976,0.2548922896385193,0.13172079622745514,0.12582562863826752,0.47057032585144043,0.2693279981613159,1.589398741722107,1024.0,4096.0,0.12533792086507742,0.14529700577259064,0.01568623259663582,0.043151969981238276,0.8518518518518519,0.2687392830848694,1.0,0.779725193977356,0.39954081177711487
vae,3d_vz_2d_ellipse,509,0.2645520567893982,0.1716640740633011,0.1716640740633011,0.238608717918396,0.11383921653032303,0.12767484784126282,0.5259473919868469,0.13687720894813538,0.6950802803039551,1024.0,4096.0,0.07579102281089035,0.13754001259803772,0.006076679565012455,0.05504587155963303,0.9473684210526315,0.13630461692810059,1.0,0.5197787284851074,0.10254247486591339
vae,3d_vz_2d_ellipse,877,0.3429028391838074,0.1628311723470688,0.1628311723470688,0.31831079721450806,0.17521865665912628,0.14604011178016663,0.5604776740074158,0.19686272740364075,0.936913251876831,1024.0,4096.0,0.07841691248770895,0.11830923706293106,0.004476429894566536,0.05621301775147929,0.6785714285714286,0.19631585478782654,1.0,0.5929151773452759,0.16820690035820007
vae,3d_vz_2d_ellipse,1123,0.15257972478866577,0.1406034529209137,0.1406034529209137,0.1687716245651245,0.08094966411590576,0.08379258215427399,0.4172234535217285,0.06878714263439178,0.26133865118026733,1024.0,4096.0,0.04426955238563699,0.08022702485322952,0.004023455549031496,0.1262135922330097,0.8666666666666667,0.06827412545681,1.0,0.45034873485565186,0.15852010250091553
vae,6d_spatial_arm_up_n6_py,173,0.6122841835021973,0.25869953632354736,0.25869953632354736,0.7459174394607544,0.6458836793899536,0.09475578367710114,0.1558045595884323,0.5175284147262573,1.8687193393707275,1024.0,4096.0,0.008544921875,0.21239526569843292,0.01925269141793251,0.0,nan,0.5094925165176392,1.0,0.6713240146636963,0.613783061504364
vae,6d_spatial_arm_up_n6_py,271,0.5419887900352478,0.3338637351989746,0.3338637351989746,0.7002110481262207,0.5984974503517151,0.09541420638561249,0.15528587996959686,0.4465745687484741,1.7188000679016113,1024.0,4096.0,0.013427734375,0.20721325278282166,0.030060414224863052,0.0,nan,0.4373959004878998,1.0,0.7171210050582886,0.6968719959259033
vae,6d_spatial_arm_up_n6_py,509,0.4871290922164917,0.25284266471862793,0.25284266471862793,0.49446016550064087,0.3995499014854431,0.09307585656642914,0.15155479311943054,0.39405322074890137,1.663434386253357,1024.0,4096.0,0.005859375,0.1573030799627304,0.02143232151865959,0.0,nan,0.3866177201271057,1.0,0.6770651340484619,0.5390228033065796
vae,6d_spatial_arm_up_n6_py,877,0.5234071016311646,0.2580617368221283,0.2580617368221283,0.6957799792289734,0.5942723751068115,0.09318049252033234,0.1517414152622223,0.4302266240119934,1.7924573421478271,1024.0,4096.0,0.0068359375,0.1894071400165558,0.021736109629273415,0.0,nan,0.4221192002296448,1.0,0.6766140460968018,0.556052565574646
vae,6d_spatial_arm_up_n6_py,1123,0.5300195217132568,0.3978361189365387,0.3978361189365387,0.641990602016449,0.5375038981437683,0.097860187292099,0.155013307929039,0.43215930461883545,1.6756566762924194,1024.0,4096.0,0.024169921875,0.29595574736595154,0.052328526973724365,0.0,nan,0.4239203631877899,1.0,0.6056893467903137,0.6140720844268799
vae,6d_workspace_sine_surface_pose,173,0.24535387754440308,0.11356493085622787,0.11356493085622787,0.12459097057580948,0.07224197685718536,0.05496257543563843,0.0913069024682045,0.19039130210876465,0.7209284901618958,1024.0,4096.0,0.002685546875,0.08775290846824646,0.0032026926055550575,0.0,nan,0.07251762598752975,1.0,0.24785545468330383,0.10489009320735931
vae,6d_workspace_sine_surface_pose,271,0.18717943131923676,0.11619644612073898,0.11619644612073898,0.11601733416318893,0.06041622534394264,0.059159815311431885,0.09269466251134872,0.12801961600780487,0.3558098077774048,1024.0,4096.0,0.0019536019536019536,0.08792566508054733,0.003365203505381942,0.0,0.0,0.06642139703035355,1.0,0.34042176604270935,0.1040923148393631
vae,6d_workspace_sine_surface_pose,509,0.20037436485290527,0.11689208447933197,0.11689208447933197,0.1096564307808876,0.05817464739084244,0.05599376931786537,0.09311304986476898,0.1443805992603302,0.4782002568244934,1024.0,4096.0,0.002442002442002442,0.07351665198802948,0.0033790511079132557,0.09090909090909091,1.0,0.07287929207086563,1.0,0.33581292629241943,0.11334940791130066
vae,6d_workspace_sine_surface_pose,877,0.23707453906536102,0.10129048675298691,0.10129048675298691,0.1212550550699234,0.06982964277267456,0.057135552167892456,0.09429826587438583,0.17993898689746857,0.6681692600250244,1024.0,4096.0,0.00146484375,0.06900131702423096,0.0026235291734337807,0.0,nan,0.0653776079416275,1.0,0.25809288024902344,0.10166527330875397
vae,6d_workspace_sine_surface_pose,1123,0.2329060286283493,0.12061960995197296,0.12061960995197296,0.12966585159301758,0.07763537764549255,0.054701462388038635,0.09289675951004028,0.17820456624031067,0.6457417011260986,1024.0,4096.0,0.0019536019536019536,0.09472766518592834,0.003876454895362258,0.1111111111111111,1.0,0.06659403443336487,1.0,0.2857070565223694,0.12129233032464981
