method,dataset,seed,bidirectional_chamfer,eps_stop,eval_eps_used,gen_chamfer,gen_manifold_dist,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
ecomann,2d_ellipse,4,0.2530953884124756,0.3198854327201843,0.3198854327201843,,,0.11185915768146515,0.24286824464797974,0.14123621582984924,0.30961373448371887,8128.0,4096.0,0.2556894243641232,0.0230167917907238,0.3134765625,0.858513779527559,0.14123621582984924,5.531005859375,0.22817642986774445,0.013689372688531876,12.35112551500788
ecomann,2d_ellipse,5,0.18026044964790344,0.22803544998168945,0.22803544998168945,,,0.09320807456970215,0.21353217959403992,0.0870523750782013,0.20289942622184753,8128.0,4096.0,0.1655432731194392,0.013079865835607052,0.32763671875,0.7864173228346457,0.0870523750782013,3.054931640625,0.16823092103004456,0.001017355127260089,14.7606712889974
ecomann,2d_ellipse,6,0.15585166215896606,0.15616564452648163,0.15616564452648163,,,0.07171180099248886,0.24146801233291626,0.0841398686170578,0.31466326117515564,8128.0,4096.0,0.08168785501758183,0.005676701199263334,0.515380859375,0.8501476377952756,0.0841398686170578,3.374755859375,0.1769002079963684,0.006503707263618708,15.015492837992497
ecomann,2d_planar_arm_line_n2,0,0.2741047441959381,0.37758705019950867,0.37758705019950867,,,0.06796464323997498,0.13521693646907806,0.20614010095596313,0.6655492186546326,8128.0,4096.0,0.2395543175487465,0.032741397619247437,0.1279296875,0.8881643700787402,0.20614010095596313,3.05810546875,0.4362594187259674,0.10839889943599701,14.880484036984853
ecomann,2d_planar_arm_line_n2,1,0.3873478174209595,0.6343536972999573,0.6343536972999573,,,0.11792750656604767,0.3314850330352783,0.269420325756073,0.5927708148956299,8128.0,4096.0,0.4127789046653144,0.08197712898254395,0.057861328125,0.890994094488189,0.269420325756073,3.88916015625,0.5070738196372986,0.18839377164840698,13.377796968998155
ecomann,2d_planar_arm_line_n2,2,0.35164156556129456,0.42307209968566895,0.42307209968566895,,,0.10336735844612122,0.28186091780662537,0.24827420711517334,1.2119048833847046,8128.0,4096.0,0.2698979591836735,0.038694802671670914,0.10791015625,0.9077263779527559,0.24827420711517334,3.48974609375,0.4954686760902405,0.19327443838119507,13.095188175007934
ecomann,2d_planar_arm_line_n2,3,0.393757700920105,0.588442862033844,0.588442862033844,,,0.1262032836675644,0.26334258913993835,0.2675544321537018,0.5974684953689575,8128.0,4096.0,0.3800709939148073,0.07781964540481567,0.025634765625,0.8419045275590551,0.2675544321537018,2.906982421875,0.4883609116077423,0.12701748311519623,14.908936713996809
ecomann,2d_planar_arm_line_n2,4,0.296018123626709,0.3712292015552521,0.3712292015552521,,,0.08249527961015701,0.2891174256801605,0.21352285146713257,0.5647257566452026,8128.0,4096.0,0.24300965937976615,0.02238527499139309,0.0947265625,0.9160925196850394,0.21352285146713257,2.894287109375,0.4419497847557068,0.06389337033033371,12.96127373498166
ecomann,2d_planar_arm_line_n2,5,0.32602453231811523,0.7060709595680237,0.7060709595680237,,,0.0879272073507309,0.26804402470588684,0.23809731006622314,0.6040114760398865,8128.0,4096.0,0.4108467638782297,0.09854445606470108,0.054443359375,0.9040354330708661,0.23809731006622314,3.0361328125,0.48895010352134705,0.26430028676986694,11.27431633399101
ecomann,2d_planar_arm_line_n2,6,0.2836407423019409,0.4487271010875702,0.4487271010875702,,,0.09383392333984375,0.23476962745189667,0.18980680406093597,0.45164522528648376,8128.0,4096.0,0.2690640142820709,0.045581817626953125,0.081787109375,0.8692175196850394,0.18980680406093597,5.5791015625,0.4466173052787781,0.08708125352859497,14.813111203024164
ecomann,2d_sparse_sine,0,0.7777633666992188,0.826337993144989,0.826337993144989,,,0.40897321701049805,0.8572134971618652,0.3687901198863983,0.8555952906608582,8128.0,4096.0,0.5634545959455707,0.153863787651062,0.244384765625,0.7069389763779528,0.3687901198863983,3.296875,0.46231788396835327,0.003628089092671871,2.545456729014404
ecomann,2d_sparse_sine,1,0.6466124057769775,0.5051208138465881,0.5051208138465881,,,0.32032397389411926,0.7411235570907593,0.32628846168518066,0.8248813152313232,8128.0,4096.0,0.40252100840336136,0.06349154561758041,0.168212890625,0.7773129921259843,0.32628846168518066,2.658447265625,0.41495227813720703,0.000701445562299341,2.4900000329944305
ecomann,2d_sparse_sine,2,0.6565852165222168,0.4849640130996704,0.4849640130996704,,,0.38927915692329407,1.2955938577651978,0.26730602979660034,1.1625068187713623,8128.0,4096.0,0.34264380530973454,0.04170595109462738,0.4912109375,0.6734744094488189,0.26730602979660034,2.6796875,0.40169191360473633,0.0006435274262912571,2.5974599409964867
ecomann,2d_sparse_sine,3,0.5594378709793091,0.34878280758857727,0.34878280758857727,,,0.32333144545555115,1.1848819255828857,0.23610642552375793,1.1366143226623535,8128.0,4096.0,0.2564389697648376,0.02471492625772953,0.520263671875,0.6689222440944882,0.23610642552375793,2.55322265625,0.3439081311225891,0.0005065106088295579,2.592485104018124
ecomann,2d_sparse_sine,4,0.5031542778015137,0.38179436326026917,0.38179436326026917,,,0.2632439434528351,0.9091026186943054,0.2399103045463562,0.9902441501617432,8128.0,4096.0,0.2697313763500415,0.027676232159137726,0.373046875,0.7379429133858267,0.2399103045463562,2.675537109375,0.3292202353477478,0.0006695547490380704,2.5644578069914132
ecomann,2d_sparse_sine,5,0.6746065616607666,0.43851712346076965,0.43851712346076965,,,0.33625757694244385,0.9406489729881287,0.33834898471832275,1.1187143325805664,8128.0,4096.0,0.3677871148459384,0.058172523975372314,0.251953125,0.6948818897637795,0.33834898471832275,2.650390625,0.41696256399154663,0.0007759564323350787,2.4991399639984593
ecomann,2d_sparse_sine,6,0.443999707698822,0.2882765829563141,0.2882765829563141,,,0.2430846095085144,0.8722366690635681,0.20091509819030762,0.9076140522956848,8128.0,4096.0,0.1755424063116371,0.025525499135255814,0.487060546875,0.7054625984251969,0.20091509819030762,2.511474609375,0.29607170820236206,0.0007353611872531474,2.694372708996525
ecomann,3d_planar_arm_line_n3_traj,0,0.3224668502807617,0.17916393280029297,0.17916393280029297,,,0.14143860340118408,0.24684865772724152,0.18102823197841644,0.4091308116912842,8128.0,4096.0,0.12583489179802299,0.00647172424942255,0.4580078125,0.8561761811023622,0.18102823197841644,2.689208984375,0.9489122033119202,0.04346489906311035,82.54809149599168
ecomann,3d_planar_arm_line_n3_traj,1,0.3542376756668091,0.22471222281455994,0.22471222281455994,,,0.16414077579975128,0.3054542541503906,0.190096914768219,0.3873613476753235,8128.0,4096.0,0.17566478646253023,0.011526171118021011,0.324462890625,0.8794291338582677,0.190096914768219,2.80078125,1.0097479820251465,0.028790878131985664,82.58571144597954
ecomann,3d_planar_arm_line_n3_traj,2,0.27347201108932495,0.16796691715717316,0.16796691715717316,,,0.1350737363100052,0.25264325737953186,0.13839828968048096,0.29964596033096313,8128.0,4096.0,0.12580645161290321,0.005272469017654657,0.52783203125,0.905757874015748,0.13839828968048096,2.802734375,1.113446831703186,0.018990788608789444,83.00003206200199
ecomann,3d_planar_arm_line_n3_traj,3,0.23307248950004578,0.13886840641498566,0.13886840641498566,,,0.11794809997081757,0.20929358899593353,0.11512438952922821,0.23977014422416687,8128.0,4096.0,0.06335570469798658,0.003741872264072299,0.669189453125,0.9047736220472441,0.11512438952922821,2.7587890625,1.114410400390625,0.023235056549310684,79.7374811010086
ecomann,3d_planar_arm_line_n3_traj,4,0.3251056969165802,0.16327019035816193,0.16327019035816193,,,0.1351727545261383,0.26395124197006226,0.1899329423904419,0.5508547425270081,8128.0,4096.0,0.10602024507192329,0.006103381514549255,0.542724609375,0.8784448818897638,0.1899329423904419,2.720947265625,0.9141839146614075,0.02699360065162182,82.03507076299866
ecomann,3d_planar_arm_line_n3_traj,5,0.2670176029205322,0.1962554156780243,0.1962554156780243,,,0.12658898532390594,0.22766399383544922,0.1404286026954651,0.27957576513290405,8128.0,4096.0,0.11979448350459708,0.005578666925430298,0.57080078125,0.9192913385826772,0.1404286026954651,2.73486328125,0.9835590124130249,0.023021329194307327,80.77322664597887
ecomann,3d_planar_arm_line_n3_traj,6,0.35302305221557617,0.26794469356536865,0.26794469356536865,,,0.16000744700431824,0.3188149034976959,0.19301562011241913,0.3952334523200989,8128.0,4096.0,0.19667738478027866,0.013332434929907322,0.373291015625,0.8946850393700787,0.19301562011241913,2.799072265625,1.1566462516784668,0.03423074632883072,80.47516371900565
ecomann,3d_spatial_arm_ellip_n3_traj,0,0.2750423550605774,0.29756632447242737,0.29756632447242737,,,0.06755255907773972,0.13466393947601318,0.20748978853225708,0.6358566284179688,8128.0,4096.0,0.1427172582619339,0.017829474061727524,0.029052734375,0.906496062992126,0.20748978853225708,6.984619140625,0.7965977191925049,0.03950228542089462,47.23066962201847
ecomann,3d_spatial_arm_ellip_n3_traj,1,0.16076484322547913,0.18779227137565613,0.18779227137565613,,,0.05554407089948654,0.13083197176456451,0.10522077977657318,0.293773353099823,8128.0,4096.0,0.039383561643835614,0.005091425031423569,0.214111328125,0.8706938976377953,0.10522077977657318,5.8330078125,0.419621080160141,0.013615937903523445,47.64811553800246
ecomann,3d_spatial_arm_ellip_n3_traj,2,0.17757344245910645,0.14112010598182678,0.14112010598182678,,,0.053872980177402496,0.13964305818080902,0.12370045483112335,0.4834778606891632,8128.0,4096.0,0.03282704556589907,0.003207800444215536,0.19580078125,0.9093257874015748,0.12370045483112335,11.30517578125,0.5714657306671143,0.0433274544775486,47.13529233497684
ecomann,3d_spatial_arm_ellip_n3_traj,3,1.1929020881652832,0.18913529813289642,0.18913529813289642,,,0.4729202687740326,0.8512671589851379,0.7199817895889282,0.9365615844726562,8128.0,4096.0,0.08235294117647059,0.010089727118611336,0.0,0.8889025590551181,0.7199817895889282,72.945556640625,1.4329960346221924,0.3660517930984497,49.4190706940135
ecomann,3d_spatial_arm_ellip_n3_traj,4,0.2050744593143463,0.1283407211303711,0.1283407211303711,,,0.053768955171108246,0.08087090402841568,0.15130549669265747,0.661739706993103,8128.0,4096.0,0.0213078618662748,0.004258154425770044,0.0390625,0.8900098425196851,0.15130549669265747,6.824951171875,0.455056756734848,0.02428325079381466,47.7504931279982
ecomann,3d_spatial_arm_ellip_n3_traj,5,0.24839039146900177,0.1318044662475586,0.1318044662475586,,,0.052859123796224594,0.0953059270977974,0.19553126394748688,0.9442170858383179,8128.0,4096.0,0.023710584209239795,0.004312258213758469,0.12158203125,0.8033956692913385,0.19553126394748688,4.971435546875,0.44240841269493103,0.03413490578532219,47.47928662400227
ecomann,3d_spatial_arm_ellip_n3_traj,6,0.2618253231048584,0.18144050240516663,0.18144050240516663,,,0.06897159665822983,0.12482932955026627,0.19285373389720917,0.9509949088096619,8128.0,4096.0,0.048260656540911315,0.007858317345380783,0.01171875,0.8886564960629921,0.19285373389720917,16.493408203125,0.6047701835632324,0.038812048733234406,47.7921238669951
