method,dataset,seed,bidirectional_chamfer,eps_stop,eval_eps_used,gen_chamfer,gen_manifold_dist,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
ecomann,2d_looped_spiro,877,0.5313600301742554,0.24696317315101624,0.24696317315101624,,,0.17452621459960938,0.5396274924278259,0.356833815574646,1.6369049549102783,1024.0,4096.0,0.45955882352941174,0.015550799667835236,0.08056640625,0.900146484375,0.35665178298950195,3.925537109375,0.514277994632721,0.027966270223259926,13.001445521000278
ecomann,2d_looped_spiro,1123,0.43505072593688965,0.195304274559021,0.195304274559021,,,0.1178179383277893,0.26902028918266296,0.31723278760910034,1.409975528717041,1024.0,4096.0,0.39081364829396326,0.007110529579222202,0.09765625,0.90576171875,0.31702232360839844,6.43310546875,0.4341364800930023,0.024074552580714226,12.489593631999014
ecomann,2d_looped_spiro,2027,0.4377838969230652,0.19416160881519318,0.19416160881519318,,,0.16250456869602203,0.523294985294342,0.27527931332588196,0.9903455376625061,1024.0,4096.0,0.3920647350561211,0.008835271000862122,0.13525390625,0.90283203125,0.2750535011291504,3.115234375,0.4125042259693146,0.00475330650806427,12.648769376999553
ecomann,2d_looped_spiro,3251,0.41512951254844666,0.19565019011497498,0.19565019011497498,,,0.11460515856742859,0.3094668388366699,0.30052435398101807,2.4046573638916016,1024.0,4096.0,0.2717505241090147,0.007968416437506676,0.196044921875,0.86474609375,0.30022144317626953,10.018310546875,0.44476932287216187,0.030145034193992615,12.803315879002184
ecomann,2d_planar_arm_line_n2,173,0.3344794511795044,0.26502686738967896,0.26502686738967896,,,0.05319283902645111,0.11097104847431183,0.2812865972518921,1.5771846771240234,1024.0,4096.0,0.2255050505050505,0.0176788792014122,0.07568359375,0.853515625,0.2811852991580963,7.025146484375,0.48249757289886475,0.028495844453573227,15.090373435999936
ecomann,2d_planar_arm_line_n2,271,0.3220069408416748,0.4999113082885742,0.4999113082885742,,,0.09633234888315201,0.2280685007572174,0.2256745994091034,0.5421926975250244,1024.0,4096.0,0.27987897125567324,0.06720780581235886,0.05615234375,0.832275390625,0.2255972921848297,14.12353515625,0.48286184668540955,0.14381766319274902,11.373286401998485
ecomann,2d_planar_arm_line_n2,509,0.3377789556980133,0.5954468250274658,0.5954468250274658,,,0.0696665421128273,0.1586223691701889,0.2681124210357666,0.6433513760566711,1024.0,4096.0,0.3622641509433962,0.08664487302303314,0.04248046875,0.854736328125,0.26804861426353455,11.258544921875,0.4812985956668854,0.3211863040924072,13.269055679000303
ecomann,2d_planar_arm_line_n2,877,0.31662189960479736,0.395018070936203,0.395018070936203,,,0.10372975468635559,0.22002120316028595,0.21289214491844177,0.8436537981033325,1024.0,4096.0,0.25465525918470056,0.033108554780483246,0.05859375,0.88427734375,0.21282222867012024,22.076171875,0.4479103684425354,0.13197045028209686,15.393239649998577
ecomann,2d_planar_arm_line_n2,1123,0.4649398922920227,0.674560010433197,0.674560010433197,,,0.12760360538959503,0.33182060718536377,0.33733630180358887,0.8311367034912109,1024.0,4096.0,0.5454317269076305,0.10146242380142212,0.014892578125,0.89697265625,0.33730679750442505,2.95654296875,0.5301749110221863,0.10855214297771454,13.327079722002964
ecomann,2d_planar_arm_line_n2,2027,0.4801378846168518,0.7078694701194763,0.7078694701194763,,,0.13431257009506226,0.3105384409427643,0.34582531452178955,0.7776505947113037,1024.0,4096.0,0.4238993710691824,0.12477264553308487,0.020751953125,0.92431640625,0.3458012342453003,4.735107421875,0.5443057417869568,0.11983950436115265,13.488042902001325
